date,weekday,day_open,day_high,day_low,day_close,prev_close,prev_high,prev_low,pivot_PP,pivot_R1,pivot_S1,pivot_R2,pivot_S2,pivot_R3,pivot_S3,cam_R1,cam_S1,cam_R2,cam_S2,cam_R3,cam_S3,cam_R4,cam_S4,or15_high,or15_low,or30_high,or30_low
2024-10-30,Wednesday,24371.45,24498.2,24307.3,24350.3,24454.0,24484.5,24140.85,24359.78,24578.72,24235.07,24703.43,24016.13,24922.37,23891.42,24485.5,24422.5,24517.0,24391.0,24548.5,24359.5,24643.01,24264.99,24436.45,24337.6,24436.45,24337.6
2024-10-31,Thursday,24349.85,24372.45,24172.6,24238.5,24350.3,24498.2,24307.3,24385.27,24463.23,24272.33,24576.17,24194.37,24654.13,24081.43,24367.8,24332.8,24385.3,24315.3,24402.8,24297.8,24455.3,24245.3,24372.45,24267.5,24372.45,24234.3
2024-11-01,Friday,24302.75,24368.25,24280.2,24300.55,24238.5,24372.45,24172.6,24261.18,24349.77,24149.92,24461.03,24061.33,24549.62,23950.07,24256.82,24220.18,24275.14,24201.86,24293.46,24183.54,24348.42,24128.58,,,,
2024-11-04,Monday,24315.75,24316.75,23816.15,23990.95,24300.55,24368.25,24280.2,24316.33,24352.47,24264.42,24404.38,24228.28,24440.52,24176.37,24308.62,24292.48,24316.69,24284.41,24324.76,24276.34,24348.98,24252.12,24316.75,24069.8,24316.75,24049.65
2024-11-05,Tuesday,23916.5,24229.05,23842.75,24198.15,23990.95,24316.75,23816.15,24041.28,24266.42,23765.82,24541.88,23540.68,24767.02,23265.22,24036.84,23945.06,24082.73,23899.17,24128.62,23853.28,24266.28,23715.62,24026.25,23908.65,24026.25,23908.65
2024-11-06,Wednesday,24308.75,24537.6,24204.05,24493.9,24198.15,24229.05,23842.75,24089.98,24337.22,23950.92,24476.28,23703.68,24723.52,23564.62,24233.56,24162.74,24268.97,24127.33,24304.38,24091.92,24410.62,23985.69,24349.95,24204.05,24354.8,24204.05
2024-11-07,Thursday,24489.6,24503.35,24179.05,24194.6,24493.9,24537.6,24204.05,24411.85,24619.65,24286.1,24745.4,24078.3,24953.2,23952.55,24524.48,24463.32,24555.05,24432.75,24585.63,24402.17,24677.35,24310.45,24503.35,24342.85,24503.35,24326.4
2024-11-08,Friday,24207.7,24276.15,24066.65,24110.35,24194.6,24503.35,24179.05,24292.33,24405.62,24081.32,24616.63,23968.03,24729.92,23757.02,24224.33,24164.87,24254.05,24135.15,24283.78,24105.42,24372.96,24016.24,24223.9,24066.65,24253.9,24066.65
2024-11-11,Monday,24087.25,24336.8,24004.6,24122.1,24110.35,24276.15,24066.65,24151.05,24235.45,24025.95,24360.55,23941.55,24444.95,23816.45,24129.55,24091.15,24148.76,24071.94,24167.96,24052.74,24225.57,23995.12,24121.95,24004.6,24157.45,24004.6
2024-11-12,Tuesday,24225.8,24242.0,23839.15,23842.95,24122.1,24336.8,24004.6,24154.5,24304.4,23972.2,24486.7,23822.3,24636.6,23640.0,24152.55,24091.65,24183.0,24061.2,24213.45,24030.74,24304.81,23939.39,24242.0,24166.5,24242.0,24132.9
2024-11-13,Wednesday,23822.45,23873.6,23509.6,23602.9,23842.95,24242.0,23839.15,23974.7,24110.25,23707.4,24377.55,23571.85,24513.1,23304.55,23879.88,23806.02,23916.81,23769.09,23953.73,23732.17,24064.52,23621.38,23873.6,23780.3,23873.6,23744.9
2024-11-14,Thursday,23542.15,23675.9,23484.15,23559.6,23602.9,23873.6,23509.6,23662.03,23814.47,23450.47,24026.03,23298.03,24178.47,23086.47,23636.27,23569.53,23669.63,23536.17,23703.0,23502.8,23803.1,23402.7,23645.3,23541.35,23645.3,23500.65
2024-11-18,Monday,23605.3,23606.8,23350.4,23465.3,23559.6,23675.9,23484.15,23573.22,23662.28,23470.53,23764.97,23381.47,23854.03,23278.78,23577.18,23542.02,23594.75,23524.45,23612.33,23506.87,23665.06,23454.14,23606.8,23463.55,23606.8,23362.35
2024-11-19,Tuesday,23529.55,23780.65,23464.8,23468.7,23465.3,23606.8,23350.4,23474.17,23597.93,23341.53,23730.57,23217.77,23854.33,23085.13,23488.8,23441.8,23512.31,23418.29,23535.81,23394.79,23606.32,23324.28,23673.15,23517.1,23707.05,23517.1
2024-11-21,Thursday,23488.45,23507.3,23263.15,23346.75,23468.7,23780.65,23464.8,23571.38,23677.97,23362.12,23887.23,23255.53,23993.82,23046.27,23497.65,23439.75,23526.61,23410.79,23555.56,23381.84,23642.42,23294.98,23507.3,23338.75,23507.3,23263.15
2024-11-22,Friday,23411.8,23956.1,23359.0,23873.5,23346.75,23507.3,23263.15,23372.4,23481.65,23237.5,23616.55,23128.25,23725.8,22993.35,23369.13,23324.37,23391.51,23301.99,23413.89,23279.61,23481.03,23212.47,23526.5,23359.0,23541.1,23359.0
2024-11-25,Monday,24253.55,24351.55,24135.45,24250.8,23873.5,23956.1,23359.0,23729.53,24100.07,23502.97,24326.63,23132.43,24697.17,22905.87,23928.23,23818.77,23982.97,23764.03,24037.7,23709.3,24201.9,23545.1,24330.7,24212.25,24330.7,24212.25
2024-11-26,Tuesday,24343.3,24343.3,24125.4,24192.95,24250.8,24351.55,24135.45,24245.93,24356.42,24140.32,24462.03,24029.83,24572.52,23924.22,24270.61,24230.99,24290.42,24211.18,24310.23,24191.37,24369.65,24131.94,24343.3,24280.8,24343.3,24254.35
2024-11-27,Wednesday,24204.8,24354.55,24145.65,24277.35,24192.95,24343.3,24125.4,24220.55,24315.7,24097.8,24438.45,24002.65,24533.6,23879.9,24212.92,24172.98,24232.9,24153.0,24252.87,24133.03,24312.79,24073.11,24268.85,24153.75,24268.85,24145.65
2024-11-28,Thursday,24274.15,24345.75,23873.35,23957.45,24277.35,24354.55,24145.65,24259.18,24372.72,24163.82,24468.08,24050.28,24581.62,23954.92,24296.5,24258.2,24315.65,24239.05,24334.8,24219.9,24392.24,24162.45,24323.05,24265.5,24323.05,24254.35
2024-11-29,Friday,23927.15,24188.45,23927.15,24123.65,23957.45,24345.75,23873.35,24058.85,24244.35,23771.95,24531.25,23586.45,24716.75,23299.55,24000.75,23914.15,24044.06,23870.84,24087.36,23827.54,24217.27,23697.63,24030.75,23927.15,24049.35,23927.15
2024-12-02,Monday,24140.85,24301.7,24008.65,24275.25,24123.65,24188.45,23927.15,24079.75,24232.35,23971.05,24341.05,23818.45,24493.65,23709.75,24147.6,24099.7,24171.56,24075.75,24195.51,24051.79,24267.37,23979.94,24154.65,24008.65,24154.65,24008.65
2024-12-03,Tuesday,24367.5,24481.35,24280.0,24445.85,24275.25,24301.7,24008.65,24195.2,24381.75,24088.7,24488.25,23902.15,24674.8,23795.65,24302.11,24248.39,24328.98,24221.52,24355.84,24194.66,24436.43,24114.07,24377.9,24282.65,24377.9,24280.0
2024-12-04,Wednesday,24488.75,24573.2,24366.3,24461.55,24445.85,24481.35,24280.0,24402.4,24524.8,24323.45,24603.75,24201.05,24726.15,24122.1,24464.31,24427.39,24482.76,24408.94,24501.22,24390.48,24556.59,24335.11,24517.0,24446.85,24562.75,24446.85
2024-12-05,Thursday,24539.15,24857.75,24295.55,24701.55,24461.55,24573.2,24366.3,24467.02,24567.73,24360.83,24673.92,24260.12,24774.63,24153.93,24480.52,24442.58,24499.48,24423.62,24518.45,24404.65,24575.35,24347.75,24539.95,24476.05,24539.95,24449.5
2024-12-06,Friday,24729.45,24751.05,24620.5,24669.0,24701.55,24857.75,24295.55,24618.28,24941.02,24378.82,25180.48,24056.08,25503.22,23816.62,24753.08,24650.01,24804.62,24598.48,24856.15,24546.94,25010.76,24392.34,24742.9,24682.95,24742.9,24682.95
2024-12-09,Monday,24633.9,24705.0,24580.05,24626.6,24669.0,24751.05,24620.5,24680.18,24739.87,24609.32,24810.73,24549.63,24870.42,24478.77,24680.97,24657.03,24692.93,24645.07,24704.9,24633.1,24740.8,24597.2,24705.0,24621.85,24705.0,24621.85
2024-12-10,Tuesday,24652.65,24677.8,24510.65,24620.5,24626.6,24705.0,24580.05,24637.22,24694.38,24569.43,24762.17,24512.27,24819.33,24444.48,24638.05,24615.15,24649.51,24603.69,24660.96,24592.24,24695.32,24557.88,24655.2,24593.25,24655.2,24593.25
2024-12-11,Wednesday,24620.5,24691.75,24583.85,24629.5,24620.5,24677.8,24510.65,24602.98,24695.32,24528.17,24770.13,24435.83,24862.47,24361.02,24635.82,24605.18,24651.14,24589.86,24666.47,24574.53,24712.43,24528.57,24641.2,24597.6,24649.0,24597.6
2024-12-12,Thursday,24604.45,24675.25,24527.95,24539.5,24629.5,24691.75,24583.85,24635.03,24686.22,24578.32,24742.93,24527.13,24794.12,24470.42,24639.39,24619.61,24649.28,24609.72,24659.17,24599.83,24688.85,24570.15,24666.1,24604.45,24675.25,24604.45
2024-12-13,Friday,24498.35,24792.3,24180.8,24781.3,24539.5,24675.25,24527.95,24580.9,24633.85,24486.55,24728.2,24433.6,24781.15,24339.25,24553.0,24526.0,24566.51,24512.49,24580.01,24498.99,24620.51,24458.49,24520.8,24402.15,24520.8,24380.0
2024-12-16,Monday,24753.4,24781.25,24601.75,24648.25,24781.3,24792.3,24180.8,24584.8,24988.8,24377.3,25196.3,23973.3,25600.3,23765.8,24837.35,24725.25,24893.41,24669.19,24949.46,24613.14,25117.62,24444.97,24781.25,24694.85,24781.25,24681.35
2024-12-17,Tuesday,24584.8,24624.1,24303.45,24319.35,24648.25,24781.25,24601.75,24677.08,24752.42,24572.92,24856.58,24497.58,24931.92,24393.42,24664.7,24631.8,24681.16,24615.34,24697.61,24598.89,24746.97,24549.53,24624.1,24567.45,24624.1,24546.95
2024-12-18,Wednesday,24297.95,24394.45,24149.85,24214.7,24319.35,24624.1,24303.45,24415.63,24527.82,24207.17,24736.28,24094.98,24848.47,23886.52,24348.74,24289.96,24378.14,24260.56,24407.53,24231.17,24495.71,24142.99,24356.0,24273.1,24385.85,24273.1
2024-12-19,Thursday,23877.15,24004.9,23870.3,23961.95,24214.7,24394.45,24149.85,24253.0,24356.15,24111.55,24497.6,24008.4,24600.75,23866.95,24237.12,24192.28,24259.54,24169.86,24281.97,24147.44,24349.23,24080.17,24000.75,23870.3,24000.75,23870.3
2024-12-20,Friday,23960.7,24065.8,23537.35,23631.35,23961.95,24004.9,23870.3,23945.72,24021.13,23886.53,24080.32,23811.12,24155.73,23751.93,23974.29,23949.61,23986.63,23937.27,23998.97,23924.94,24035.98,23887.92,23990.85,23887.9,24065.8,23887.9
2024-12-23,Monday,23738.2,23869.55,23647.2,23747.2,23631.35,24065.8,23537.35,23744.83,23952.32,23423.87,24273.28,23216.38,24480.77,22895.42,23679.79,23582.91,23728.23,23534.47,23776.67,23486.03,23922.0,23340.7,23806.5,23721.95,23806.5,23701.6
2024-12-24,Tuesday,23769.1,23867.65,23685.15,23730.35,23747.2,23869.55,23647.2,23754.65,23862.1,23639.75,23977.0,23532.3,24084.45,23417.4,23767.58,23726.82,23787.96,23706.44,23808.35,23686.05,23869.49,23624.91,23798.1,23746.1,23798.1,23709.65
2024-12-26,Thursday,23775.8,23854.5,23653.6,23760.3,23730.35,23867.65,23685.15,23761.05,23836.95,23654.45,23943.55,23578.55,24019.45,23471.95,23747.08,23713.62,23763.81,23696.89,23780.54,23680.16,23830.72,23629.97,23854.5,23773.6,23854.5,23773.6
2024-12-27,Friday,23801.4,23938.85,23800.6,23832.45,23760.3,23854.5,23653.6,23756.13,23858.67,23657.77,23957.03,23555.23,24059.57,23456.87,23778.72,23741.88,23797.13,23723.47,23815.55,23705.05,23870.8,23649.8,23862.6,23800.6,23875.8,23800.6
2024-12-30,Monday,23796.9,23915.35,23599.3,23658.65,23832.45,23938.85,23800.6,23857.3,23914.0,23775.75,23995.55,23719.05,24052.25,23637.5,23845.12,23819.78,23857.8,23807.1,23870.47,23794.43,23908.49,23756.41,23818.8,23751.35,23818.8,23709.1
2024-12-31,Tuesday,23560.6,23689.85,23460.45,23668.8,23658.65,23915.35,23599.3,23724.43,23849.57,23533.52,24040.48,23408.38,24165.62,23217.47,23687.62,23629.68,23716.59,23600.71,23745.56,23571.74,23832.48,23484.82,23581.0,23527.85,23584.5,23509.7
2025-05-05,Monday,24419.5,24526.4,24400.65,24459.5,23668.8,23689.85,23460.45,23606.37,23752.28,23522.88,23835.77,23376.97,23981.68,23293.48,23689.83,23647.77,23710.86,23626.74,23731.88,23605.72,23794.97,23542.63,24477.9,24400.65,24477.9,24400.65
2025-05-06,Tuesday,24500.75,24509.65,24331.8,24335.9,24459.5,24526.4,24400.65,24462.18,24523.72,24397.97,24587.93,24336.43,24649.47,24272.22,24471.03,24447.97,24482.55,24436.45,24494.08,24424.92,24528.66,24390.34,24509.65,24421.0,24509.65,24421.0
2025-05-07,Wednesday,24233.3,24449.6,24220.0,24409.3,24335.9,24509.65,24331.8,24392.45,24453.1,24275.25,24570.3,24214.6,24630.95,24097.4,24352.2,24319.6,24368.51,24303.29,24384.81,24286.99,24433.72,24238.08,24444.95,24220.0,24449.6,24220.0
2025-05-08,Thursday,24431.5,24447.25,24150.2,24273.8,24409.3,24449.6,24220.0,24359.63,24499.27,24269.67,24589.23,24130.03,24728.87,24040.07,24430.35,24388.25,24451.39,24367.21,24472.44,24346.16,24535.58,24283.02,24447.25,24378.25,24447.25,24373.45
2025-05-09,Friday,23935.75,24164.25,23935.75,24038.65,24273.8,24447.25,24150.2,24290.42,24430.63,24133.58,24587.47,23993.37,24727.68,23836.53,24301.03,24246.57,24328.26,24219.34,24355.49,24192.11,24437.18,24110.42,24164.25,23935.75,24164.25,23935.75
2025-05-12,Monday,24420.1,24944.8,24378.85,24920.25,24038.65,24164.25,23935.75,24046.22,24156.68,23928.18,24274.72,23817.72,24385.18,23699.68,24059.6,24017.7,24080.54,23996.76,24101.49,23975.81,24164.33,23912.98,24602.15,24378.85,24633.6,24378.85
2025-05-13,Tuesday,24864.05,24973.8,24547.5,24578.35,24920.25,24944.8,24378.85,24747.97,25117.08,24551.13,25313.92,24182.02,25683.03,23985.18,24972.13,24868.37,25024.01,24816.49,25075.89,24764.61,25231.52,24608.98,24973.8,24738.05,24973.8,24675.6
2025-05-14,Wednesday,24613.8,24767.55,24535.55,24685.75,24578.35,24973.8,24547.5,24699.88,24852.27,24425.97,25126.18,24273.58,25278.57,23999.67,24617.43,24539.27,24656.5,24500.19,24695.58,24461.12,24812.81,24343.88,24737.55,24581.75,24747.15,24581.75
2025-05-15,Thursday,24694.45,25116.25,24494.45,25035.3,24685.75,24767.55,24535.55,24662.95,24790.35,24558.35,24894.95,24430.95,25022.35,24326.35,24707.02,24664.48,24728.28,24643.22,24749.55,24621.95,24813.35,24558.15,24706.75,24584.65,24706.75,24505.95
2025-05-16,Friday,25064.65,25070.0,24953.05,25013.1,25035.3,25116.25,24494.45,24882.0,25269.55,24647.75,25503.8,24260.2,25891.35,24025.95,25092.3,24978.3,25149.3,24921.3,25206.29,24864.31,25377.29,24693.31,25065.25,24984.0,25070.0,24983.15
2025-05-19,Monday,25005.35,25062.95,24916.65,24935.35,25013.1,25070.0,24953.05,25012.05,25071.05,24954.1,25129.0,24895.1,25188.0,24837.15,25023.82,25002.38,25034.54,24991.66,25045.26,24980.94,25077.42,24948.78,25058.7,24965.8,25058.7,24965.8
2025-05-20,Tuesday,24996.2,25010.35,24669.7,24713.85,24935.35,25062.95,24916.65,24971.65,25026.65,24880.35,25117.95,24825.35,25172.95,24734.05,24948.76,24921.94,24962.17,24908.53,24975.58,24895.12,25015.81,24854.88,25010.35,24926.95,25010.35,24893.7
2025-05-21,Wednesday,24744.25,24946.2,24685.35,24813.45,24713.85,25010.35,24669.7,24797.97,24926.23,24585.58,25138.62,24457.32,25266.88,24244.93,24745.08,24682.62,24776.3,24651.4,24807.53,24620.17,24901.21,24526.49,24766.15,24692.65,24820.2,24692.65
2025-05-22,Thursday,24733.95,24737.5,24462.4,24637.0,24813.45,24946.2,24685.35,24815.0,24944.65,24683.8,25075.85,24554.15,25205.5,24422.95,24837.36,24789.54,24861.27,24765.63,24885.18,24741.72,24956.92,24669.98,24737.5,24561.25,24737.5,24541.6
2025-05-23,Friday,24639.5,24909.05,24614.05,24845.15,24637.0,24737.5,24462.4,24612.3,24762.2,24487.1,24887.4,24337.2,25037.3,24212.0,24662.22,24611.78,24687.44,24586.56,24712.65,24561.35,24788.31,24485.69,24733.55,24614.05,24786.45,24614.05
2025-05-26,Monday,24919.35,25079.2,24900.5,24996.35,24845.15,24909.05,24614.05,24789.42,24964.78,24669.78,25084.42,24494.42,25259.78,24374.78,24872.19,24818.11,24899.23,24791.07,24926.28,24764.03,25007.4,24682.9,25049.5,24900.5,25073.05,24900.5
2025-05-27,Tuesday,24956.65,25062.9,24704.1,24837.7,24996.35,25079.2,24900.5,24992.02,25083.53,24904.83,25170.72,24813.32,25262.23,24726.13,25012.73,24979.97,25029.11,24963.59,25045.49,24947.21,25094.63,24898.06,24976.1,24765.75,24976.1,24765.75
2025-05-28,Wednesday,24832.5,24864.25,24737.05,24757.15,24837.7,25062.9,24704.1,24868.23,25032.37,24673.57,25227.03,24509.43,25391.17,24314.77,24870.59,24804.81,24903.48,24771.92,24936.37,24739.03,25035.04,24640.36,24864.25,24756.4,24864.25,24743.05
2025-05-29,Thursday,24825.1,24892.6,24677.3,24880.85,24757.15,24864.25,24737.05,24786.15,24835.25,24708.05,24913.35,24658.95,24962.45,24580.85,24768.81,24745.49,24780.47,24733.83,24792.13,24722.17,24827.11,24687.19,24889.7,24793.8,24889.7,24779.7
2025-05-30,Friday,24812.6,24863.95,24717.4,24736.65,24880.85,24892.6,24677.3,24816.92,24956.53,24741.23,25032.22,24601.62,25171.83,24525.93,24900.59,24861.11,24920.32,24841.38,24940.06,24821.64,24999.26,24762.43,24862.9,24780.0,24863.95,24780.0
2025-06-02,Monday,24669.7,24754.4,24526.15,24690.35,24736.65,24863.95,24717.4,24772.67,24827.93,24681.38,24919.22,24626.12,24974.48,24534.83,24750.08,24723.22,24763.52,24709.78,24776.95,24696.35,24817.25,24656.05,24717.55,24538.45,24717.55,24526.15
2025-06-03,Tuesday,24786.3,24845.1,24502.15,24538.4,24690.35,24754.4,24526.15,24656.97,24787.78,24559.53,24885.22,24428.72,25016.03,24331.28,24711.27,24669.43,24732.2,24648.5,24753.12,24627.58,24815.89,24564.81,24845.1,24601.3,24845.1,24601.3
2025-06-04,Wednesday,24560.45,24644.25,24530.45,24612.0,24538.4,24845.1,24502.15,24628.55,24754.95,24412.0,24971.5,24285.6,25097.9,24069.05,24569.84,24506.96,24601.27,24475.53,24632.71,24444.09,24727.02,24349.78,24612.75,24558.45,24612.75,24536.5
2025-06-05,Thursday,24691.2,24899.85,24613.1,24761.1,24612.0,24644.25,24530.45,24595.57,24660.68,24546.88,24709.37,24481.77,24774.48,24433.08,24622.43,24601.57,24632.86,24591.14,24643.29,24580.71,24674.59,24549.41,24723.75,24613.1,24757.4,24613.1
2025-06-06,Friday,24748.7,25029.5,24671.45,25000.3,24761.1,24899.85,24613.1,24758.02,24902.93,24616.18,25044.77,24471.27,25189.68,24329.43,24787.39,24734.81,24813.67,24708.53,24839.96,24682.24,24918.81,24603.39,24763.35,24716.95,24763.35,24681.05
2025-06-09,Monday,25160.1,25160.1,25077.15,25103.1,25000.3,25029.5,24671.45,24900.42,25129.38,24771.33,25258.47,24542.37,25487.43,24413.28,25033.12,24967.48,25065.94,24934.66,25098.76,24901.84,25197.23,24803.37,25160.1,25082.4,25160.1,25077.15
2025-06-10,Tuesday,25196.05,25199.3,25055.45,25091.5,25103.1,25160.1,25077.15,25113.45,25149.75,25066.8,25196.4,25030.5,25232.7,24983.85,25110.7,25095.5,25118.31,25087.89,25125.91,25080.29,25148.72,25057.48,25199.3,25055.45,25199.3,25055.45
2025-06-11,Wednesday,25134.15,25222.4,25081.3,25126.8,25091.5,25199.3,25055.45,25115.42,25175.38,25031.53,25259.27,24971.57,25319.23,24887.68,25104.69,25078.31,25117.87,25065.13,25131.06,25051.94,25170.62,25012.38,25137.55,25081.3,25150.4,25081.3
2025-06-12,Thursday,25164.45,25196.2,24825.9,24856.0,25126.8,25222.4,25081.3,25143.5,25205.7,25064.6,25284.6,25002.4,25346.8,24923.5,25139.73,25113.87,25152.67,25100.93,25165.6,25088.0,25204.4,25049.19,25182.6,25117.6,25196.2,25097.75
2025-06-13,Friday,24473.0,24754.35,24473.0,24735.55,24856.0,25196.2,24825.9,24959.37,25092.83,24722.53,25329.67,24589.07,25463.13,24352.23,24889.94,24822.06,24923.89,24788.11,24957.83,24754.17,25059.67,24652.33,24653.15,24473.0,24653.15,24473.0
2025-06-16,Monday,24732.35,24967.1,24703.6,24940.95,24735.55,24754.35,24473.0,24654.3,24835.6,24554.25,24935.65,24372.95,25116.95,24272.9,24761.34,24709.76,24787.13,24683.97,24812.92,24658.18,24890.29,24580.81,24817.65,24703.6,24817.65,24703.6
2025-06-17,Tuesday,24977.85,24982.05,24813.7,24841.5,24940.95,24967.1,24703.6,24870.55,25037.5,24774.0,25134.05,24607.05,25301.0,24510.5,24965.1,24916.8,24989.26,24892.64,25013.41,24868.49,25085.88,24796.03,24982.05,24862.1,24982.05,24862.1
2025-06-18,Wednesday,24788.35,24947.55,24750.45,24798.75,24841.5,24982.05,24813.7,24879.08,24944.47,24776.12,25047.43,24710.73,25112.82,24607.77,24856.93,24826.07,24872.36,24810.64,24887.8,24795.2,24934.09,24748.91,24907.8,24776.9,24947.55,24776.9
2025-06-19,Thursday,24803.25,24863.1,24733.4,24744.7,24798.75,24947.55,24750.45,24832.25,24914.05,24716.95,25029.35,24635.15,25111.15,24519.85,24816.82,24780.68,24834.88,24762.62,24852.95,24744.55,24907.15,24690.35,24825.25,24738.1,24845.35,24738.1
2025-06-20,Friday,24787.65,25136.2,24783.65,25079.75,24744.7,24863.1,24733.4,24780.4,24827.4,24697.7,24910.1,24650.7,24957.1,24568.0,24756.59,24732.81,24768.48,24720.92,24780.37,24709.03,24816.03,24673.37,24881.5,24783.65,24886.65,24783.65
2025-06-23,Monday,24939.75,25057.0,24824.85,24958.9,25079.75,25136.2,24783.65,24999.87,25216.08,24863.53,25352.42,24647.32,25568.63,24510.98,25112.07,25047.43,25144.38,25015.12,25176.7,24982.8,25273.65,24885.85,24988.1,24891.0,24988.1,24853.5
2025-06-24,Tuesday,25179.9,25317.7,24999.7,25071.55,24958.9,25057.0,24824.85,24946.92,25068.98,24836.83,25179.07,24714.77,25301.13,24604.68,24980.18,24937.62,25001.46,24916.34,25022.74,24895.06,25086.58,24831.22,25250.85,25150.0,25250.85,25140.25
2025-06-25,Wednesday,25150.35,25266.8,25125.05,25236.35,25071.55,25317.7,24999.7,25129.65,25259.6,24941.6,25447.65,24811.65,25577.6,24623.6,25100.7,25042.4,25129.85,25013.25,25159.0,24984.1,25246.45,24896.65,25184.95,25125.05,25197.55,25125.05
2025-06-26,Thursday,25268.95,25565.3,25259.9,25530.4,25236.35,25266.8,25125.05,25209.4,25293.75,25152.0,25351.15,25067.65,25435.5,25010.25,25249.34,25223.36,25262.34,25210.36,25275.33,25197.37,25314.31,25158.39,25367.3,25259.9,25389.95,25259.9
2025-06-27,Friday,25576.65,25654.2,25523.55,25632.45,25530.4,25565.3,25259.9,25451.87,25643.83,25338.43,25757.27,25146.47,25949.23,25033.03,25558.4,25502.41,25586.39,25474.41,25614.39,25446.42,25698.37,25362.43,25622.5,25523.55,25622.5,25523.55
2025-06-30,Monday,25661.65,25669.35,25473.3,25507.45,25632.45,25654.2,25523.55,25603.4,25683.25,25552.6,25734.05,25472.75,25813.9,25421.95,25644.43,25620.47,25656.4,25608.5,25668.38,25596.52,25704.31,25560.59,25669.35,25591.55,25669.35,25571.6
2025-07-01,Tuesday,25551.35,25593.4,25501.8,25533.0,25507.45,25669.35,25473.3,25550.03,25626.77,25430.72,25746.08,25353.98,25822.82,25234.67,25525.42,25489.48,25543.39,25471.51,25561.36,25453.54,25615.28,25399.62,25587.8,25513.8,25589.8,25513.8
2025-07-02,Wednesday,25588.3,25608.1,25378.75,25442.85,25533.0,25593.4,25501.8,25542.73,25583.67,25492.07,25634.33,25451.13,25675.27,25400.47,25541.4,25524.6,25549.79,25516.21,25558.19,25507.81,25583.38,25482.62,25608.1,25559.05,25608.1,25532.65
2025-07-03,Thursday,25505.1,25587.5,25384.35,25397.4,25442.85,25608.1,25378.75,25476.57,25574.38,25345.03,25705.92,25247.22,25803.73,25115.68,25463.87,25421.83,25484.9,25400.8,25505.92,25379.78,25568.99,25316.71,25537.05,25429.75,25537.05,25429.75
2025-07-04,Friday,25428.85,25470.25,25331.65,25467.8,25397.4,25587.5,25384.35,25456.42,25528.48,25325.33,25659.57,25253.27,25731.63,25122.18,25416.02,25378.78,25434.64,25360.16,25453.27,25341.53,25509.13,25285.67,25458.65,25393.8,25458.65,25370.55
2025-07-07,Monday,25450.45,25489.8,25407.25,25454.95,25467.8,25470.25,25331.65,25423.23,25514.82,25376.22,25561.83,25284.63,25653.42,25237.62,25480.5,25455.1,25493.21,25442.39,25505.91,25429.69,25544.03,25391.57,25480.9,25407.25,25489.8,25407.25
2025-07-08,Tuesday,25427.85,25548.05,25424.15,25523.1,25454.95,25489.8,25407.25,25450.67,25494.08,25411.53,25533.22,25368.12,25576.63,25328.98,25462.52,25447.38,25470.08,25439.82,25477.65,25432.25,25500.35,25409.55,25495.9,25424.15,25495.9,25424.15
2025-07-09,Wednesday,25514.6,25548.7,25424.35,25464.65,25523.1,25548.05,25424.15,25498.43,25572.72,25448.82,25622.33,25374.53,25696.62,25324.92,25534.46,25511.74,25545.81,25500.38,25557.17,25489.03,25591.24,25454.95,25525.05,25476.65,25525.05,25472.05
2025-07-10,Thursday,25511.65,25524.05,25340.45,25348.15,25464.65,25548.7,25424.35,25479.23,25534.12,25409.77,25603.58,25354.88,25658.47,25285.42,25476.05,25453.25,25487.45,25441.85,25498.85,25430.45,25533.04,25396.26,25524.05,25446.35,25524.05,25431.3
2025-07-11,Friday,25255.5,25322.45,25129.0,25140.55,25348.15,25524.05,25340.45,25404.22,25467.98,25284.38,25587.82,25220.62,25651.58,25100.78,25364.98,25331.32,25381.81,25314.49,25398.64,25297.66,25449.13,25247.17,25318.05,25244.0,25322.45,25244.0
2025-07-14,Monday,25149.5,25151.1,25001.95,25087.1,25140.55,25322.45,25129.0,25197.33,25265.67,25072.22,25390.78,25003.88,25459.12,24878.77,25158.28,25122.82,25176.02,25105.08,25193.75,25087.35,25246.95,25034.15,25151.1,25051.2,25151.1,25041.9
2025-07-15,Tuesday,25089.5,25245.2,25088.45,25219.65,25087.1,25151.1,25001.95,25080.05,25158.15,25009.0,25229.2,24930.9,25307.3,24859.85,25100.77,25073.43,25114.44,25059.76,25128.12,25046.08,25169.13,25005.07,25155.8,25088.45,25155.8,25088.45
2025-07-16,Wednesday,25196.6,25255.3,25121.05,25198.55,25219.65,25245.2,25088.45,25184.43,25280.42,25123.67,25341.18,25027.68,25437.17,24966.92,25234.02,25205.28,25248.39,25190.91,25262.76,25176.54,25305.86,25133.44,25218.95,25127.75,25218.95,25127.75
2025-07-17,Thursday,25230.75,25238.35,25101.0,25109.5,25198.55,25255.3,25121.05,25191.63,25262.22,25127.97,25325.88,25057.38,25396.47,24993.72,25210.86,25186.24,25223.16,25173.94,25235.47,25161.63,25272.39,25124.71,25238.35,25197.75,25238.35,25177.5
2025-07-18,Friday,25108.55,25144.6,24918.65,24967.45,25109.5,25238.35,25101.0,25149.62,25198.23,25060.88,25286.97,25012.27,25335.58,24923.53,25122.09,25096.91,25134.68,25084.32,25147.27,25071.73,25185.04,25033.96,25144.6,25061.1,25144.6,25032.95
