trade_date,expiry,days_to_expiry,entry_ts,side,strike,entry_spot,range_5m_at_entry,entry_premium,lots,qty,exit_ts,exit_premium,exit_spot,exit_reason,minutes_held,net_pnl,return_pct
2025-11-03,04_NOV_25,1,2025-11-03T09:32:00+05:30,CE,25650,25646.45,32.2,109.85,2,130,2025-11-03T09:39:00+05:30,152.25,25709.7,TP,7,5439.0,38.49
2025-11-03,04_NOV_25,1,2025-11-03T09:39:00+05:30,PE,25700,25709.7,42.75,66.05,4,260,2025-11-03T10:37:00+05:30,47.55,25749.55,SL,58,-4896.0,-28.14
2025-11-03,04_NOV_25,1,2025-11-03T14:16:00+05:30,PE,25800,25788.0,31.6,73.8,4,260,2025-11-03T15:25:00+05:30,79.05,25767.7,EOD,69,1279.0,6.97
2025-11-04,04_NOV_25,0,2025-11-04T09:30:00+05:30,CE,25700,25708.1,42.0,58.45,5,325,2025-11-04T10:15:00+05:30,38.55,25677.55,SL,45,-6560.0,-34.19
2025-11-04,04_NOV_25,0,2025-11-04T14:12:00+05:30,CE,25600,25610.8,35.85,36.25,8,520,2025-11-04T14:44:00+05:30,25.05,25609.9,SL,32,-5936.0,-31.13
2025-11-06,11_NOV_25,5,2025-11-06T10:07:00+05:30,CE,25600,25600.55,33.2,140.4,2,130,2025-11-06T10:33:00+05:30,104.65,25533.1,SL,26,-4720.5,-25.53
2025-11-06,11_NOV_25,5,2025-11-06T12:49:00+05:30,PE,25600,25598.0,37.7,103.15,2,130,2025-11-06T13:53:00+05:30,143.3,25523.75,TP,64,5146.5,38.81
2025-11-07,11_NOV_25,4,2025-11-07T09:34:00+05:30,CE,25300,25320.2,37.55,130.4,2,130,2025-11-07T11:12:00+05:30,170.65,25401.5,TP,98,5159.5,30.78
2025-11-07,11_NOV_25,4,2025-11-07T11:12:00+05:30,PE,25400,25401.5,44.8,79.4,3,195,2025-11-07T11:32:00+05:30,58.8,25464.65,SL,20,-4096.5,-26.05
2025-11-07,11_NOV_25,4,2025-11-07T13:26:00+05:30,PE,25550,25526.15,38.45,87.55,3,195,2025-11-07T14:01:00+05:30,121.05,25477.0,TP,35,6453.0,38.13
2025-11-07,11_NOV_25,4,2025-11-07T14:01:00+05:30,CE,25500,25477.0,33.8,87.7,3,195,2025-11-07T14:27:00+05:30,119.7,25533.35,TP,26,6160.5,36.35
2025-11-07,11_NOV_25,4,2025-11-07T14:27:00+05:30,PE,25550,25533.35,42.95,85.85,3,195,2025-11-07T14:58:00+05:30,111.75,25488.25,TP,31,4971.0,30.03
2025-11-10,11_NOV_25,1,2025-11-10T09:30:00+05:30,PE,25550,25551.55,35.65,66.05,4,260,2025-11-10T09:51:00+05:30,48.75,25591.85,SL,21,-4584.0,-26.32
2025-11-10,11_NOV_25,1,2025-11-10T13:45:00+05:30,CE,25600,25595.35,40.15,69.8,4,260,2025-11-10T14:23:00+05:30,90.8,25641.8,TP,38,5374.0,29.92
2025-11-11,11_NOV_25,0,2025-11-11T09:36:00+05:30,CE,25500,25494.15,30.65,51.95,5,325,2025-11-11T09:41:00+05:30,70.25,25521.95,TP,5,5855.0,35.0
2025-11-11,11_NOV_25,0,2025-11-11T10:14:00+05:30,CE,25500,25501.95,35.35,50.3,6,390,2025-11-11T10:33:00+05:30,33.35,25471.15,SL,19,-6709.5,-33.86
2025-11-11,11_NOV_25,0,2025-11-11T11:53:00+05:30,PE,25550,25530.9,30.25,42.6,7,455,2025-11-11T12:20:00+05:30,31.85,25555.45,SL,27,-4996.75,-25.44
2025-11-11,11_NOV_25,0,2025-11-11T13:48:00+05:30,PE,25650,25661.65,35.2,20.8,14,910,2025-11-11T13:58:00+05:30,29.15,25634.35,TP,10,7447.5,39.57
2025-11-11,11_NOV_25,0,2025-11-11T13:58:00+05:30,CE,25650,25634.35,36.35,24.0,12,780,2025-11-11T14:03:00+05:30,16.7,25639.2,SL,5,-5832.0,-30.77
2025-11-11,11_NOV_25,0,2025-11-11T14:19:00+05:30,PE,25700,25679.5,32.3,35.05,8,520,2025-11-11T14:26:00+05:30,24.9,25692.6,SL,7,-5390.0,-29.2
2025-11-12,18_NOV_25,6,2025-11-12T09:30:00+05:30,CE,25800,25790.25,38.0,184.05,1,65,2025-11-12T12:35:00+05:30,241.2,25909.65,TP,185,3648.25,30.99
2025-11-13,18_NOV_25,5,2025-11-13T09:35:00+05:30,CE,25850,25842.35,33.3,141.55,2,130,2025-11-13T10:15:00+05:30,185.15,25903.95,TP,40,5595.0,30.72
2025-11-13,18_NOV_25,5,2025-11-13T13:02:00+05:30,PE,26000,25988.4,30.8,114.55,2,130,2025-11-13T14:00:00+05:30,154.9,25912.2,TP,58,5172.5,35.12
2025-11-13,18_NOV_25,5,2025-11-13T14:00:00+05:30,CE,25900,25912.2,63.2,151.2,2,130,2025-11-13T15:25:00+05:30,143.1,25882.65,EOD,85,-1126.0,-5.42
2025-11-14,18_NOV_25,4,2025-11-14T09:30:00+05:30,PE,25850,25827.6,31.1,112.35,2,130,2025-11-14T10:01:00+05:30,147.7,25791.6,TP,31,4522.5,31.36
2025-11-14,18_NOV_25,4,2025-11-14T10:02:00+05:30,CE,25750,25772.3,38.7,159.1,1,65,2025-11-14T10:54:00+05:30,210.65,25837.4,TP,52,3284.25,32.33
2025-11-14,18_NOV_25,4,2025-11-14T10:54:00+05:30,PE,25850,25837.4,51.8,102.0,3,195,2025-11-14T13:44:00+05:30,146.2,25762.45,TP,170,8539.5,43.21
2025-11-17,18_NOV_25,1,2025-11-17T10:28:00+05:30,CE,25950,25936.9,30.95,85.8,3,195,2025-11-17T14:04:00+05:30,120.95,26018.25,TP,216,6774.75,40.83
2025-11-18,18_NOV_25,0,2025-11-18T09:50:00+05:30,CE,25900,25918.1,35.8,62.35,4,260,2025-11-18T10:32:00+05:30,43.8,25887.4,SL,42,-4909.0,-29.89
2025-11-19,25_NOV_25,6,2025-11-19T09:55:00+05:30,PE,25900,25917.95,30.75,120.95,2,130,2025-11-19T12:01:00+05:30,86.8,25993.3,SL,126,-4512.5,-28.31
2025-11-20,25_NOV_25,5,2025-11-20T14:29:00+05:30,CE,26200,26200.55,35.85,141.35,2,130,2025-11-20T15:25:00+05:30,135.5,26198.95,EOD,56,-833.5,-4.21
2025-11-21,25_NOV_25,4,2025-11-21T09:36:00+05:30,CE,26150,26143.25,30.45,117.2,2,130,2025-11-21T10:14:00+05:30,87.9,26087.4,SL,38,-3882.0,-25.07
2025-11-24,25_NOV_25,1,2025-11-24T09:35:00+05:30,CE,26100,26082.0,33.05,84.9,3,195,2025-11-24T10:37:00+05:30,114.7,26140.25,TP,62,5731.5,34.96
2025-11-24,25_NOV_25,1,2025-11-24T14:23:00+05:30,CE,26050,26026.45,30.65,64.75,4,260,2025-11-24T15:05:00+05:30,48.4,25965.1,SL,42,-4337.0,-25.39
2025-11-25,25_NOV_25,0,2025-11-25T09:55:00+05:30,PE,26000,25987.85,32.55,54.85,5,325,2025-11-25T10:11:00+05:30,39.85,26018.9,SL,16,-4967.5,-27.5
2025-11-25,25_NOV_25,0,2025-11-25T10:56:00+05:30,CE,25950,25953.25,33.45,46.1,6,390,2025-11-25T11:03:00+05:30,34.55,25932.65,SL,7,-4603.5,-25.24
2025-11-25,25_NOV_25,0,2025-11-25T14:30:00+05:30,CE,25950,25956.9,34.05,23.35,13,845,2025-11-25T14:37:00+05:30,15.9,25955.15,SL,7,-6439.75,-32.26
2025-11-26,02_DEC_25,6,2025-11-26T09:34:00+05:30,PE,26000,26011.45,31.55,105.45,2,130,2025-11-26T10:01:00+05:30,78.55,26090.45,SL,27,-3570.0,-25.59
2025-11-26,02_DEC_25,6,2025-11-26T10:47:00+05:30,PE,26100,26122.15,34.65,101.1,3,195,2025-11-26T15:25:00+05:30,82.65,26205.7,EOD,278,-3677.25,-18.34
2025-11-27,02_DEC_25,5,2025-11-27T09:39:00+05:30,CE,26250,26249.55,30.4,136.7,2,130,2025-11-27T13:11:00+05:30,97.1,26197.95,SL,212,-5221.0,-29.03
2025-11-27,02_DEC_25,5,2025-11-27T13:23:00+05:30,CE,26150,26158.95,30.6,129.55,2,130,2025-11-27T14:28:00+05:30,170.3,26215.65,TP,65,5224.5,31.37
2025-11-28,02_DEC_25,4,2025-11-28T09:37:00+05:30,CE,26200,26219.4,32.95,125.95,2,130,2025-11-28T15:25:00+05:30,112.8,26208.4,EOD,348,-1782.5,-10.52
2025-12-01,02_DEC_25,1,2025-12-01T11:42:00+05:30,CE,26250,26228.4,31.8,62.2,4,260,2025-12-01T12:09:00+05:30,43.35,26174.75,SL,27,-4987.0,-30.44
2025-12-01,02_DEC_25,1,2025-12-01T12:33:00+05:30,CE,26150,26158.1,30.45,83.2,3,195,2025-12-01T14:04:00+05:30,109.7,26221.15,TP,91,5088.0,31.71
2025-12-01,02_DEC_25,1,2025-12-01T14:04:00+05:30,PE,26200,26221.15,38.15,54.9,5,325,2025-12-01T14:44:00+05:30,75.4,26172.5,TP,40,6570.0,37.12
2025-12-02,02_DEC_25,0,2025-12-02T09:31:00+05:30,CE,26100,26118.15,30.25,64.3,4,260,2025-12-02T09:42:00+05:30,48.15,26088.75,SL,11,-4285.0,-25.25
2025-12-03,09_DEC_25,6,2025-12-03T09:30:00+05:30,CE,25950,25966.4,43.3,167.8,1,65,2025-12-03T13:47:00+05:30,125.1,25919.8,SL,257,-2842.0,-25.5
2025-12-03,09_DEC_25,6,2025-12-03T14:06:00+05:30,PE,25950,25939.1,30.5,115.2,2,130,2025-12-03T15:10:00+05:30,85.85,25997.8,SL,64,-3888.5,-25.55
2025-12-04,09_DEC_25,5,2025-12-04T09:35:00+05:30,PE,26000,26016.75,33.25,93.8,3,195,2025-12-04T10:28:00+05:30,70.0,26065.4,SL,53,-4720.5,-25.47
2025-12-04,09_DEC_25,5,2025-12-04T12:45:00+05:30,CE,26000,25992.1,32.9,112.1,2,130,2025-12-04T15:00:00+05:30,149.9,26048.45,TP,135,4841.0,33.62
2025-12-05,09_DEC_25,4,2025-12-05T09:57:00+05:30,CE,26000,26020.9,30.5,125.7,2,130,2025-12-05T10:04:00+05:30,173.95,26085.15,TP,7,6199.5,38.29
2025-12-05,09_DEC_25,4,2025-12-05T10:04:00+05:30,PE,26100,26085.15,76.35,78.15,3,195,2025-12-05T10:30:00+05:30,110.3,26025.95,TP,26,6189.75,40.98
2025-12-05,09_DEC_25,4,2025-12-05T10:30:00+05:30,CE,26050,26025.95,64.0,97.25,3,195,2025-12-05T10:44:00+05:30,128.45,26096.25,TP,14,6004.5,31.96
2025-12-05,09_DEC_25,4,2025-12-05T10:44:00+05:30,PE,26100,26096.25,33.95,79.15,3,195,2025-12-05T11:11:00+05:30,59.25,26143.5,SL,27,-3960.0,-25.25
2025-12-08,09_DEC_25,1,2025-12-08T09:50:00+05:30,CE,26100,26090.45,31.7,80.75,3,195,2025-12-08T11:42:00+05:30,59.0,26050.2,SL,112,-4320.75,-27.04
2025-12-08,09_DEC_25,1,2025-12-08T13:20:00+05:30,CE,26000,25989.95,37.15,79.25,3,195,2025-12-08T13:31:00+05:30,57.65,25938.85,SL,11,-4291.5,-27.36
2025-12-08,09_DEC_25,1,2025-12-08T14:17:00+05:30,CE,25900,25897.6,34.85,85.1,3,195,2025-12-08T14:49:00+05:30,112.4,25944.7,TP,32,5244.0,31.94
2025-12-09,09_DEC_25,0,2025-12-09T09:30:00+05:30,CE,25800,25776.35,46.35,49.25,6,390,2025-12-09T09:53:00+05:30,35.85,25736.2,SL,23,-5325.0,-27.38
2025-12-09,09_DEC_25,0,2025-12-09T10:08:00+05:30,PE,25800,25787.4,35.8,55.05,5,325,2025-12-09T10:18:00+05:30,30.8,25830.45,SL,10,-7973.75,-44.19
2025-12-09,09_DEC_25,0,2025-12-09T10:33:00+05:30,CE,25800,25803.65,32.55,55.5,5,325,2025-12-09T11:06:00+05:30,74.3,25836.9,TP,33,6017.5,33.66
2025-12-09,09_DEC_25,0,2025-12-09T11:44:00+05:30,CE,25800,25823.2,43.9,55.0,5,325,2025-12-09T11:56:00+05:30,77.7,25850.7,TP,12,7285.0,41.05
2025-12-09,09_DEC_25,0,2025-12-09T12:24:00+05:30,PE,25900,25921.55,33.4,24.45,12,780,2025-12-09T12:27:00+05:30,32.8,25904.75,TP,3,6375.0,33.67
2025-12-09,09_DEC_25,0,2025-12-09T14:16:00+05:30,CE,25850,25862.15,31.3,36.1,8,520,2025-12-09T14:20:00+05:30,21.9,25841.55,SL,4,-7496.0,-39.56
2025-12-10,16_DEC_25,6,2025-12-10T09:30:00+05:30,PE,25900,25898.7,44.5,117.9,2,130,2025-12-10T11:00:00+05:30,154.6,25824.25,TP,90,4698.0,31.03
2025-12-10,16_DEC_25,6,2025-12-10T11:00:00+05:30,CE,25800,25824.25,37.4,159.5,1,65,2025-12-10T14:25:00+05:30,119.0,25743.9,SL,205,-2699.0,-25.45
2025-12-11,16_DEC_25,5,2025-12-11T09:36:00+05:30,CE,25750,25761.6,30.55,148.7,2,130,2025-12-11T10:32:00+05:30,195.0,25834.85,TP,56,5946.0,31.06
2025-12-11,16_DEC_25,5,2025-12-11T10:58:00+05:30,CE,25800,25796.4,30.45,135.35,2,130,2025-12-11T12:03:00+05:30,180.4,25868.05,TP,65,5783.5,33.2
2025-12-11,16_DEC_25,5,2025-12-11T12:04:00+05:30,PE,25900,25881.7,34.8,98.35,3,195,2025-12-11T15:25:00+05:30,86.7,25898.5,EOD,201,-2351.25,-11.94
2025-12-12,16_DEC_25,4,2025-12-12T09:30:00+05:30,PE,26000,26019.2,38.85,73.45,4,260,2025-12-12T10:23:00+05:30,96.3,25971.65,TP,53,5855.0,30.95
2025-12-12,16_DEC_25,4,2025-12-12T10:23:00+05:30,CE,25950,25971.65,32.85,115.25,2,130,2025-12-12T12:00:00+05:30,150.7,26035.4,TP,97,4535.5,30.66
2025-12-15,16_DEC_25,1,2025-12-15T09:49:00+05:30,PE,25950,25937.7,31.3,77.8,3,195,2025-12-15T10:29:00+05:30,57.7,25976.05,SL,40,-3999.0,-25.95
2025-12-15,16_DEC_25,1,2025-12-15T11:51:00+05:30,PE,26000,26008.0,31.65,59.75,5,325,2025-12-15T14:43:00+05:30,41.5,26028.05,SL,172,-6023.75,-30.69
2025-12-16,16_DEC_25,0,2025-12-16T09:59:00+05:30,CE,25900,25906.1,35.9,46.8,6,390,2025-12-16T11:32:00+05:30,34.85,25898.3,SL,93,-4759.5,-25.72
2025-12-16,16_DEC_25,0,2025-12-16T14:22:00+05:30,CE,25850,25850.75,30.8,22.95,13,845,2025-12-16T14:43:00+05:30,33.3,25870.3,TP,21,8601.25,44.57
2025-12-17,23_DEC_25,6,2025-12-17T09:44:00+05:30,CE,25900,25880.2,37.15,130.05,2,130,2025-12-17T10:55:00+05:30,95.0,25807.6,SL,71,-4629.5,-27.02
2025-12-17,23_DEC_25,6,2025-12-17T14:18:00+05:30,PE,25800,25824.25,31.45,90.8,3,195,2025-12-17T15:25:00+05:30,85.35,25828.45,EOD,67,-1142.25,-6.11
2025-12-18,23_DEC_25,5,2025-12-18T09:46:00+05:30,CE,25750,25731.2,34.4,115.4,2,130,2025-12-18T10:13:00+05:30,152.15,25796.4,TP,27,4704.5,31.75
2025-12-18,23_DEC_25,5,2025-12-18T10:19:00+05:30,PE,25800,25823.4,34.8,78.1,3,195,2025-12-18T11:56:00+05:30,58.0,25875.65,SL,97,-3999.0,-25.85
2025-12-18,23_DEC_25,5,2025-12-18T14:24:00+05:30,CE,25800,25781.3,30.15,108.85,2,130,2025-12-18T15:25:00+05:30,120.1,25817.65,EOD,61,1389.5,10.24
2025-12-19,23_DEC_25,4,2025-12-19T09:30:00+05:30,PE,25950,25967.1,30.7,78.4,3,195,2025-12-19T15:25:00+05:30,63.9,25970.8,EOD,355,-2907.0,-18.61
2025-12-23,23_DEC_25,0,2025-12-23T09:58:00+05:30,PE,26150,26174.55,30.2,28.0,10,650,2025-12-23T10:11:00+05:30,19.75,26193.75,SL,13,-5487.5,-29.77
2025-12-23,23_DEC_25,0,2025-12-23T14:18:00+05:30,PE,26250,26231.6,33.85,34.9,8,520,2025-12-23T14:33:00+05:30,50.0,26201.2,TP,15,7740.0,42.92
2025-12-29,30_DEC_25,1,2025-12-29T14:25:00+05:30,PE,25950,25964.1,35.5,40.25,7,455,2025-12-29T14:46:00+05:30,54.1,25931.7,TP,21,6196.25,34.12
2025-12-30,30_DEC_25,0,2025-12-30T09:36:00+05:30,PE,25900,25913.8,30.3,33.04,9,585,2025-12-30T09:43:00+05:30,23.45,25936.85,SL,7,-5728.65,-29.28
2025-12-30,30_DEC_25,0,2025-12-30T09:49:00+05:30,CE,25900,25908.25,31.5,42.45,7,455,2025-12-30T09:51:00+05:30,58.0,25926.25,TP,2,6969.75,36.35
2025-12-30,30_DEC_25,0,2025-12-30T09:55:00+05:30,PE,25950,25948.05,38.65,38.04,8,520,2025-12-30T10:24:00+05:30,25.85,25968.7,SL,29,-6450.8,-32.27
2025-12-31,06_JAN_26,6,2025-12-31T09:30:00+05:30,PE,26000,26012.45,32.6,78.25,3,195,2025-12-31T11:17:00+05:30,58.05,26059.5,SL,107,-4018.5,-25.93
2026-01-01,06_JAN_26,5,2026-01-01T09:30:00+05:30,PE,26200,26187.9,35.8,88.3,3,195,2026-01-01T10:21:00+05:30,117.2,26119.8,TP,51,5556.0,32.6
2026-01-01,06_JAN_26,5,2026-01-01T13:23:00+05:30,CE,26150,26135.15,30.3,84.7,3,195,2026-01-01T15:25:00+05:30,88.9,26132.4,EOD,122,739.5,4.84
2026-01-02,06_JAN_26,4,2026-01-02T09:42:00+05:30,PE,26250,26236.3,33.6,70.65,4,260,2026-01-02T11:28:00+05:30,52.85,26273.45,SL,106,-4714.0,-25.32
2026-01-05,06_JAN_26,1,2026-01-05T09:31:00+05:30,CE,26300,26287.5,30.75,54.9,5,325,2026-01-05T09:56:00+05:30,73.15,26322.8,TP,25,5838.75,33.03
2026-01-05,06_JAN_26,1,2026-01-05T09:56:00+05:30,PE,26300,26322.8,32.05,47.55,6,390,2026-01-05T10:18:00+05:30,33.15,26358.15,SL,22,-5715.0,-30.46
2026-01-05,06_JAN_26,1,2026-01-05T14:03:00+05:30,CE,26200,26222.95,35.7,60.45,5,325,2026-01-05T14:51:00+05:30,79.59,26277.2,TP,48,6128.0,31.47
2026-01-06,06_JAN_26,0,2026-01-06T09:33:00+05:30,PE,26200,26212.1,39.4,32.6,9,585,2026-01-06T09:55:00+05:30,21.45,26241.3,SL,22,-6641.25,-34.46
2026-01-06,06_JAN_26,0,2026-01-06T11:16:00+05:30,CE,26150,26167.7,37.5,41.25,7,455,2026-01-06T11:47:00+05:30,55.15,26195.3,TP,31,6219.0,33.41
2026-01-07,13_JAN_26,6,2026-01-07T09:43:00+05:30,CE,26100,26113.9,34.6,125.55,2,130,2026-01-07T10:14:00+05:30,163.6,26167.25,TP,31,4873.5,30.21
2026-01-08,13_JAN_26,5,2026-01-08T09:37:00+05:30,PE,26100,26082.8,30.35,91.8,3,195,2026-01-08T10:52:00+05:30,121.3,26017.9,TP,75,5673.0,32.01
2026-01-08,13_JAN_26,5,2026-01-08T11:21:00+05:30,CE,25950,25974.55,31.05,129.85,2,130,2026-01-08T13:30:00+05:30,95.85,25888.7,SL,129,-4493.0,-26.25
2026-01-09,13_JAN_26,4,2026-01-09T09:33:00+05:30,CE,25800,25821.55,36.9,130.35,2,130,2026-01-09T09:44:00+05:30,173.4,25876.7,TP,11,5523.5,32.94
2026-01-09,13_JAN_26,4,2026-01-09T09:44:00+05:30,PE,25900,25876.7,55.6,80.5,3,195,2026-01-09T10:57:00+05:30,117.45,25812.6,TP,73,7125.75,45.75
2026-01-09,13_JAN_26,4,2026-01-09T11:35:00+05:30,CE,25800,25775.9,40.65,92.8,3,195,2026-01-09T12:29:00+05:30,66.9,25716.75,SL,54,-5130.0,-28.0
2026-01-09,13_JAN_26,4,2026-01-09T12:37:00+05:30,CE,25700,25684.0,42.0,103.75,2,130,2026-01-09T14:41:00+05:30,73.05,25632.5,SL,124,-4064.0,-29.67
2026-01-12,13_JAN_26,1,2026-01-12T12:21:00+05:30,PE,25650,25660.65,77.25,60.1,5,325,2026-01-12T12:42:00+05:30,43.45,25732.2,SL,21,-5503.75,-27.85
2026-01-12,13_JAN_26,1,2026-01-12T13:02:00+05:30,CE,25700,25676.55,42.65,78.84,3,195,2026-01-12T13:15:00+05:30,105.25,25725.15,TP,13,5070.45,33.35
2026-01-12,13_JAN_26,1,2026-01-12T13:32:00+05:30,PE,25750,25731.4,42.35,81.34,3,195,2026-01-12T14:24:00+05:30,57.15,25763.55,SL,52,-4796.55,-29.84
2026-01-13,13_JAN_26,0,2026-01-13T09:30:00+05:30,CE,25750,25766.85,55.5,74.09,4,260,2026-01-13T09:41:00+05:30,53.15,25720.1,SL,11,-5530.4,-28.38
2026-01-13,13_JAN_26,0,2026-01-13T09:45:00+05:30,PE,25750,25766.4,52.55,52.5,5,325,2026-01-13T09:55:00+05:30,70.34,25731.0,TP,10,5705.5,33.76
2026-01-13,13_JAN_26,0,2026-01-13T09:55:00+05:30,CE,25750,25731.0,34.05,51.9,5,325,2026-01-13T10:09:00+05:30,67.7,25760.65,TP,14,5042.5,30.22
2026-01-13,13_JAN_26,0,2026-01-13T10:17:00+05:30,CE,25750,25733.15,31.85,46.9,6,390,2026-01-13T10:21:00+05:30,67.4,25772.2,TP,4,7896.0,43.45
2026-01-13,13_JAN_26,0,2026-01-13T10:21:00+05:30,PE,25750,25772.2,39.6,42.35,7,455,2026-01-13T10:28:00+05:30,27.5,25799.8,SL,7,-6862.25,-35.26
2026-01-13,13_JAN_26,0,2026-01-13T10:35:00+05:30,CE,25800,25783.95,40.05,41.85,7,455,2026-01-13T10:43:00+05:30,30.4,25753.4,SL,8,-5315.25,-27.57
2026-01-13,13_JAN_26,0,2026-01-13T10:50:00+05:30,PE,25800,25794.3,33.85,48.85,6,390,2026-01-13T10:55:00+05:30,64.25,25765.7,TP,5,5907.0,31.29
2026-01-13,13_JAN_26,0,2026-01-13T10:55:00+05:30,CE,25750,25765.7,30.4,59.4,5,325,2026-01-13T11:28:00+05:30,78.84,25796.6,TP,33,6225.5,32.53
2026-01-13,13_JAN_26,0,2026-01-13T12:00:00+05:30,CE,25750,25747.9,31.05,39.54,7,455,2026-01-13T12:11:00+05:30,29.5,25731.95,SL,11,-4673.7,-25.61
2026-01-13,13_JAN_26,0,2026-01-13T12:50:00+05:30,CE,25650,25667.3,35.6,46.85,6,390,2026-01-13T13:01:00+05:30,31.75,25634.4,SL,11,-5988.0,-32.41
2026-01-13,13_JAN_26,0,2026-01-13T13:10:00+05:30,PE,25650,25669.25,33.3,28.8,10,650,2026-01-13T13:34:00+05:30,19.89,25671.35,SL,24,-5916.5,-31.23
2026-01-14,20_JAN_26,6,2026-01-14T09:45:00+05:30,CE,25700,25691.85,42.5,137.4,2,130,2026-01-14T09:55:00+05:30,186.35,25759.55,TP,10,6290.5,35.54
2026-01-14,20_JAN_26,6,2026-01-14T09:55:00+05:30,PE,25750,25759.55,58.6,115.4,2,130,2026-01-14T10:18:00+05:30,152.6,25678.3,TP,23,4763.0,32.14
2026-01-14,20_JAN_26,6,2026-01-14T10:41:00+05:30,PE,25700,25708.55,36.55,112.65,2,130,2026-01-14T11:49:00+05:30,81.2,25784.75,SL,68,-4161.5,-27.99
2026-01-14,20_JAN_26,6,2026-01-14T12:19:00+05:30,PE,25750,25766.3,30.75,106.45,2,130,2026-01-14T13:36:00+05:30,141.69,25695.75,TP,77,4508.2,33.0
2026-01-14,20_JAN_26,6,2026-01-14T13:39:00+05:30,CE,25650,25671.2,37.0,141.35,2,130,2026-01-14T15:25:00+05:30,147.3,25670.6,EOD,106,700.5,4.14
2026-01-16,20_JAN_26,4,2026-01-16T09:32:00+05:30,CE,25700,25692.25,34.65,121.85,2,130,2026-01-16T10:03:00+05:30,159.1,25759.75,TP,31,4769.5,30.48
2026-01-16,20_JAN_26,4,2026-01-16T10:15:00+05:30,PE,25800,25809.7,41.25,86.0,3,195,2026-01-16T12:28:00+05:30,114.4,25756.25,TP,133,5458.5,32.89
2026-01-16,20_JAN_26,4,2026-01-16T12:28:00+05:30,CE,25750,25756.25,59.45,119.55,2,130,2026-01-16T13:25:00+05:30,81.75,25673.1,SL,57,-4987.0,-31.69
2026-01-16,20_JAN_26,4,2026-01-16T13:31:00+05:30,PE,25700,25714.7,41.2,86.8,3,195,2026-01-16T15:25:00+05:30,91.95,25698.0,EOD,114,924.75,5.81
2026-01-19,20_JAN_26,1,2026-01-19T09:34:00+05:30,PE,25600,25588.0,47.8,93.0,3,195,2026-01-19T10:00:00+05:30,131.0,25520.6,TP,26,7330.5,40.73
2026-01-19,20_JAN_26,1,2026-01-19T10:00:00+05:30,CE,25500,25520.6,37.6,95.7,3,195,2026-01-19T13:51:00+05:30,132.94,25594.1,TP,231,7182.3,38.79
2026-01-19,20_JAN_26,1,2026-01-19T13:51:00+05:30,PE,25600,25594.1,47.65,69.2,4,260,2026-01-19T15:20:00+05:30,95.45,25561.25,TP,89,6739.0,37.76
2026-01-20,20_JAN_26,0,2026-01-20T09:37:00+05:30,CE,25450,25462.5,37.25,67.65,4,260,2026-01-20T10:57:00+05:30,50.15,25459.65,SL,80,-4636.0,-26.0
2026-01-20,20_JAN_26,0,2026-01-20T13:36:00+05:30,CE,25400,25378.05,36.55,25.55,12,780,2026-01-20T14:03:00+05:30,13.4,25353.4,SL,27,-9615.0,-47.85
2026-01-21,27_JAN_26,6,2026-01-21T09:32:00+05:30,PE,25250,25238.6,38.65,132.4,2,130,2026-01-21T10:00:00+05:30,173.1,25151.55,TP,28,5218.0,30.65
2026-01-21,27_JAN_26,6,2026-01-21T10:00:00+05:30,CE,25150,25151.55,50.95,179.1,1,65,2026-01-21T10:42:00+05:30,122.3,25034.25,SL,42,-3758.5,-31.76
2026-01-21,27_JAN_26,6,2026-01-21T10:59:00+05:30,PE,25000,24993.6,74.7,160.25,1,65,2026-01-21T11:13:00+05:30,117.65,25064.5,SL,14,-2835.5,-26.64
2026-01-21,27_JAN_26,6,2026-01-21T11:32:00+05:30,PE,25050,25061.2,32.05,140.0,2,130,2026-01-21T12:14:00+05:30,104.75,25136.15,SL,42,-4655.5,-25.24
2026-01-21,27_JAN_26,6,2026-01-21T12:19:00+05:30,PE,25150,25157.45,33.95,130.3,2,130,2026-01-21T15:25:00+05:30,146.0,25150.7,EOD,186,1968.0,11.97
2026-01-22,27_JAN_26,5,2026-01-22T09:30:00+05:30,PE,25400,25400.35,66.3,123.45,2,130,2026-01-22T10:27:00+05:30,162.2,25315.3,TP,57,4964.5,31.3
2026-01-22,27_JAN_26,5,2026-01-22T10:27:00+05:30,CE,25300,25315.3,33.9,161.25,1,65,2026-01-22T10:59:00+05:30,112.7,25221.7,SL,32,-3222.25,-30.16
2026-01-22,27_JAN_26,5,2026-01-22T11:07:00+05:30,CE,25200,25210.05,32.55,164.65,1,65,2026-01-22T14:47:00+05:30,216.2,25306.1,TP,220,3284.25,31.24
2026-01-23,27_JAN_26,4,2026-01-23T09:35:00+05:30,CE,25300,25299.45,34.3,131.65,2,130,2026-01-23T11:19:00+05:30,97.85,25265.25,SL,104,-4467.0,-25.74
2026-01-23,27_JAN_26,4,2026-01-23T11:40:00+05:30,CE,25200,25221.8,31.9,134.55,2,130,2026-01-23T13:17:00+05:30,96.3,25157.75,SL,97,-5045.5,-28.49
2026-01-23,27_JAN_26,4,2026-01-23T13:30:00+05:30,CE,25100,25095.3,43.25,121.3,2,130,2026-01-23T15:25:00+05:30,102.35,25049.65,EOD,115,-2536.5,-15.7
